"Gene Name"	"Ensembl"	"GeneCards"
G-12070		
EG10239		
AT4G29210		
EG10833		
G-12483		
EG10204		
G-32		
EG10764		
G-14527		
EG11500		
G-9384		
EG10746		
G-43747		
EG11412		
G-10137		
EG10245		
G-9926		
EG11014		
G-10606		
EG10242		
G-15007		
EG10837		
G-44129		
EG10236		
G-15425		
EG10765		
HS00998	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000070526'>ENSG00000070526</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ST6GalNAcI'>ST6GalNAcI</a>"
EG11505		
G-44541		
EG11413		
G-11070		
EG10423		
HS05898		
EG10860		
G-11547		
EG10238		
G-17669		
EG10828		
G-55031		
EG10763		
G-18068		
EG10826		
AT1G60600		
EG11547		
HS11063	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000176597'>ENSG00000176597</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GNT5'>B3GNT5</a>"
EG10651		
G-6063		
EG11098		
G-12054		
EG11072		
AT4G24220		
EG10927		
G-12464		
EG11915		
G-312		
EG10824		
G-9338		
EG11336		
G-43730		
EG11073		
G-10117		
EG10830		
G-9907		
EG10825		
G-14511		
EG11094		
G-10585		
EG11063		
G-14991		
EG10926		
G-44113		
EG10668		
HS00798	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000064225'>ENSG00000064225</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ST3GALVI'>ST3GALVI</a>"
EG10460		
G-44521		
EG10211		
G-11045		
EG10574		
HS05608		
EG10458		
G-11525		
EG10575		
G-17654		
EG10459		
G-55014		
EG12099		
G-18052		
EG10942		
AT1G50960		
G6096		
HS10812	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000174607'>ENSG00000174607</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UGT8'>UGT8</a>"
EG12354		
G-58303		
EG11131		
G-12034		
EG10529		
AT4G16740		
EG10941		
G-12439		
EG10785		
G-3002		
EG11652		
G-9306		
EG10463		
G-43711		
EG11481		
G-10098		
EG10158		
G-9891		
G7925		
G-14490		
EG11004		
G-10562		
G6991		
G-14974		
EG10786		
G-44097		
EG12310		
HS00590		
EG10696		
G-44497		
EG11112		
G-11025		
G7176		
HS05462	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130957'>ENSG00000130957</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FBP2'>FBP2</a>"
EG12436		
G-15391		
EG10698		
G-11504		
EG10694		
G-1764		
EG11549		
G-54999		
EG10212		
AT1G31860		
G7682		
HS10525	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000172482'>ENSG00000172482</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AGXT'>AGXT</a>"
EG10968		
G-58287		
G6782		
G-12015		
EG11920		
AT4G13250		
EG10695		
G-18037		
EG10850		
G-12422		
G812		
G-2966		
EG10488		
G-9253		
G7350		
G-43695		
G7105		
G-10082		
EG11497		
G-9860		
EG10026		
G-14463		
G6503		
G-10541		
EG11411		
G-14956		
G6340		
G-44079		
EG10851		
HS00424	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000023330'>ENSG00000023330</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ALAS1'>ALAS1</a>"
EG12424		
G-44480		
EG10570		
G-11008		
EG10443		
HS05327	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130005'>ENSG00000130005</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GAMT'>GAMT</a>"
G7201		
G-15367		
EG11551		
G-11486		
G6969		
G-17623		
EG11430		
G-54983		
BSU10250		
AT1G20330		
G6435		
HS10286	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000171314'>ENSG00000171314</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PGAM1'>PGAM1</a>"
EG10852		
G-58271		
EG12449		
G-11999		
G7415		
AT4G00550		
EG11831		
G-18020		
EG10487		
G-12407		
G7324		
G-285		
EG11602		
G-9233		
G7011		
G-10065		
EG11440		
G-9826		
BSU37640		
G-138		
G6468		
G-10520		
EG10159		
G-430		
EG10757		
G-14940		
EG12131		
G-44063		
EG10484		
HS00286		
G7414		
G-10992		
EG10248		
HS05164	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000128242'>ENSG00000128242</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CST'>CST</a>"
G6333		
G-15347		
EG11070		
G-11467		
EG10240		
G-1725		
EG12352		
G-54966		
EG10758		
AT1G15500		
EG12132		
HS10006		
EG10674		
G-58254		
EG12059		
G-11973		
EG10593		
AT3G56650		
G7748		
G-18005		
EG12055		
G-12392		
G6356		
G-27228		
EG11663		
G-9204		
EG11080		
G-10049		
EG12394		
G-9810		
EG10985		
G-1284		
EG10156		
G-10499		
EG12143		
G-414		
EG10689		
G-14911		
EG12130		
G-44047		
EG10455		
HS00065	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000000419'>ENSG00000000419</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DPM1'>DPM1</a>"
G7055		
G-10975		
EG10243		
HS04738	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000124212'>ENSG00000124212</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGIS'>PTGIS</a>"
G198		
G-15328		
EG11067		
G-11445		
EG10409		
G-44451		
EG11001		
G-165		
EG10196		
G-537		
EG10770		
AT1G08550		
EG10071		
HS09732	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000168306'>ENSG00000168306</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ACOX2'>ACOX2</a>"
EG10586		
G-11952		
EG10532		
AT3G49680		
EG10410		
G-17991		
EG11030		
G-12376		
EG10390		
G-58241		
EG10943		
G-27213		
EG10094		
G-9181		
EG10709		
G-10033		
EG10552		
G-9785		
EG10453		
G-1281		
EG11043		
G-10478		
EG10407		
G-396		
EG10947		
G-14892		
EG10097		
G-44031		
EG10710		
GMETA-14680		
EG10034		
G-10959		
EG10553		
HS04505	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000121579'>ENSG00000121579</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MAK3P'>MAK3P</a>"
EG10492		
G-15312		
EG10564		
G-11427		
EG10123		
G-44435		
EG10836		
G-16083		
EG10291		
G-524		
EG12235		
AT1G03310		
EG10562		
HS09532	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000167261'>ENSG00000167261</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC64174'>LOC64174</a>"
EG10029		
G-11934		
EG10184		
AT3G30180		
EG10896		
G-17972		
EG11897		
G-12360		
EG10897		
G-58224		
G7601		
G-27199		
G-9148		
G-10010		
G-12792		
G-10455		
G-382		
G7063		
G-14876		
EG10983		
G-9769		
EG11325		
G-44015		
EG12096		
GDQC-114715		
G-10941		
HS04231	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118520'>ENSG00000118520</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ARG1'>ARG1</a>"
G-15297		
G-11406		
G-4442		
G-16065		
EG12191		
G-5161		
EG11335		
HS09270		
EG11162		
G-11918		
G7571		
AT3G22425		
EG11731		
G-17952		
G-12343		
G-58208		
EG12331		
G-27182		
EG10729		
G-9117		
G6370		
DTC2		
EG10670		
G-12775		
G6531		
G-10431		
EG10671		
G-3767		
EG10306		
G-14860		
EG10286		
G-9741		
EG12554		
G-43999		
EG10969		
G3O-4124		
G8210		
G-10924		
EG12322		
G-15280		
G7264		
G-11390		
EG11908		
G-44405		
EG10165		
G-16043		
G-17780		
HS04095	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117118'>ENSG00000117118</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHB'>SDHB</a>"
EG11792		
G-503		
EG10140		
HS08982	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000164024'>ENSG00000164024</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=METAP1'>METAP1</a>"
EG12556		
G-11898		
EG10970		
AT3G18000		
EG12494		
G-17931		
G7856		
G-12321		
EG11909		
G-58192		
G-17781		
G-27165		
EG11863		
G-9093		
EG12495		
BBSD		
EG12415		
G-12759		
G7990		
G-10403		
EG10563		
G-366		
G0-10241		
G-14842		
EG11864		
G-9718		
EG10142		
G-43983		
EG11791		
G3O-32671		
G-10902		
G-15256		
G-11374		
G-44387		
G-16023		
EG12087		
HS03975	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116039'>ENSG00000116039</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1B1'>ATP6V1B1</a>"
EG12083		
G-488		
EG12084		
HS08684		
EG11774		
G-11877		
EG12089		
AT3G13730		
EG12086		
G-17915		
EG11953		
G-12302		
EG11639		
G-58175		
G6934		
G-27146		
G7833		
G-9077		
EG12283		
ATCG00580		
EG11954		
G-12741		
G7503		
G-10386		
EG11724		
G-353		
EG11952		
G-14826		
EG11919		
G-9695		
EG11159		
G-43967		
EG11512		
G3O-28870		
G-10886		
G-15238		
G-11344		
G-44370		
G-16006		
HS03819	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000114956'>ENSG00000114956</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DGUOK'>DGUOK</a>"
G-44761		
HS08510	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000186318'>ENSG00000186318</a>"	
G-11858		
AT3G09150		
G-17899		
G-12287		
G-58159		
G-27129		
G-9049		
AT5G63770		
G-12725		
G-10366		
G-34642		
G-14808		
G-9672		
G-43951		
G18NG-12136		
G6322		
G-10870		
EG10788		
G-15219		
EG10789		
G-11328		
G-44337		
G-15992		
EG11167		
HS03685	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000113492'>ENSG00000113492</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AGXT2'>AGXT2</a>"
G-44745		
HS08334	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000158825'>ENSG00000158825</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CDA'>CDA</a>"
G6431		
G-11841		
G6984		
AT3G02580		
G6458		
G-17882		
EG12445		
G-12270		
EG11671		
G-58143		
EG12455		
G-2682		
G7107		
G-9030		
G6859		
AT5G57030		
G-12703		
G7921		
G-10349		
G-34626		
G-14784		
EG10293		
G-9641		
EG10155		
G-43934		
G7910		
G185E-8105		
EG10898		
G-10848		
G7230		
G-15203		
G6310		
G-113		
EG10528		
G-44315		
G6136		
G-15974		
EG11900		
HS03472	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000111817'>ENSG00000111817</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SART2'>SART2</a>"
EG10126		
G-44729		
EG11008		
HS08097		
G7365		
G-11813		
EG10737		
AT2G44990		
G7220		
G-17866		
G6140		
G-12253		
EG10435		
G-58121		
EG10280		
G-2547		
G7366		
YPL057C		
EG10827		
G-9009		
G7221		
AT5G50950		
EG10573		
G-12683		
G6141		
G-10333		
EG10436		
G-34610		
EG10302		
G-14765		
EG11035		
G-9614		
EG10067		
G-43918		
G6131		
G185E-7849		
EG11750		
G-10818		
G-15188		
G-11261		
G-44297		
G-15955		
HS03310	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000110435'>ENSG00000110435</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PDX1'>PDX1</a>"
G-44713		
HS07766	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000151726'>ENSG00000151726</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FACL1'>FACL1</a>"
G-11796		
G6378		
AT2G39290		
EG13235		
G-17847		
EG12576		
G-12236		
EG12282		
G-5703		
EG12128		
G-248		
EG12029		
YMR261C		
EG11857		
G-8966		
EG11689		
AT5G46290		
EG11606		
G-12665		
EG11393		
G-10314		
EG11258		
G-34585		
EG10991		
G-14747		
EG10751		
G-9594		
EG10652		
G-43901		
EG10567		
G185E-7814		
EG10470		
G-10800		
EG10332		
G-15168		
EG10182		
G-11245		
EG10104		
G-44281		
G7171		
G-15939		
G6754		
HS03036		
G6320		
G-44696		
EG12883		
HS07617	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000149485'>ENSG00000149485</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FADS3'>FADS3</a>"
EG12520		
G-11777		
EG12236		
AT2G34630		
EG12093		
G-17830		
EG11980		
G-12218		
EG11821		
G-55299		
EG11665		
G-2381		
EG11541		
YLR245C		
EG11379		
G-882		
EG11228		
AT5G38530		
EG10932		
G-12649		
EG10744		
G-10288		
EG10640		
G-34563		
EG10548		
G-14723		
EG10405		
G-9568		
EG10296		
G-43885		
EG10179		
G185E-7526		
EG10101		
G-10778		
G7114		
G-15152		
G6622		
G-11224		
G6206		
G-44264		
EG12738		
G-1591		
EG12462		
HS02832	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000105953'>ENSG00000105953</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=OGDH'>OGDH</a>"
EG12215		
G-44680		
EG12090		
HS07460	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000147647'>ENSG00000147647</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DPYS'>DPYS</a>"
EG11958		
G-11750		
EG11773		
AT2G28880		
EG11479		
G-17814		
EG11370		
G-12200		
EG11180		
G-55183		
EG10807		
G-2292		
EG10708		
YJR057W		
EG10530		
G-8608		
EG10396		
AT5G27450		
EG10272		
G-12624		
EG10173		
G-10270		
EG10098		
G-34547		
G7664		
G-14693		
G7067		
G-9549		
G6517		
G-43868		
G2001		
G185E-7181		
EG12662		
G-10758		
EG12414		
G-15132		
EG12169		
G-11201		
EG12077		
G-44247		
EG11914		
G-15545		
EG11737		
HS02536	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000103876'>ENSG00000103876</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FAH'>FAH</a>"
EG11632		
G-44664		
EG11468		
HS07264	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000145604'>ENSG00000145604</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SKP2'>SKP2</a>"
EG11337		
G-11726		
EG11054		
AT2G25710		
EG10784		
G-17794		
EG10704		
G-12185		
EG10521		
G-55165		
EG10391		
G-225		
EG10263		
YGR087C		
EG10139		
G-8321		
EG10059		
AT5G20960		
G7542		
G-12607		
G6977		
G-10248		
G6440		
G-34531		
G-17779		
G-14667		
EG12626		
G-9531		
EG12392		
G-43852		
EG12148		
G185E-6360		
EG12057		
G-10740		
EG11883		
G-15110		
EG11703		
G-11179		
EG11626		
G-44227		
EG11313		
G-15527		
EG11021		
HS02336	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000102030'>ENSG00000102030</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ARD1'>ARD1</a>"
EG10775		
G-44642		
EG10594		
HS07103		
EG10513		
G-11710		
EG10352		
AT2G20360		
EG10231		
G-17775		
EG10115		
G-12167		
EG10006		
G-55145		
G7501		
G-219		
G6857		
YER019W		
G6418		
G-8085		
G6393		
AT5G15770		
EG13270		
G-12587		
EG12587		
G-10231		
EG12367		
G-34513		
EG12129		
G-14647		
EG12034		
G-9512		
EG11869		
G-43836		
EG11691		
G185E-5489		
EG11608		
G-10722		
EG11405		
G-15088		
EG11266		
G-11161		
EG11006		
G-44210		
EG10753		
G-15507		
EG10654		
HS02099	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000100504'>ENSG00000100504</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PYGL'>PYGL</a>"
EG10568		
G-44625		
EG10476		
HS06868	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000141744'>ENSG00000141744</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PNMT'>PNMT</a>"
EG10333		
G-11671		
EG10197		
AT2G06050		
EG10105		
G-17757		
G7889		
G-12146		
G6786		
G-55127		
G6338		
G-2081		
EG12908		
YDL168W		
EG12539		
G-7842		
EG12276		
AT5G10870		
EG12102		
G-12559		
EG12009		
G-1021		
EG11826		
G-34497		
EG11672		
G-14626		
EG11561		
G-9477		
EG11380		
G-43812		
EG11229		
G185E-5050		
EG10933		
G-107		
EG10745		
G-15072		
EG10642		
G-11145		
EG10555		
G-44194		
EG10406		
G-15491		
EG10298		
HS01953	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000100024'>ENSG00000100024</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UPB1'>UPB1</a>"
EG10180		
G-44609		
EG10102		
HS06697	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000140287'>ENSG00000140287</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HDC'>HDC</a>"
G7806		
G-11637		
G7115		
G-17739		
G6643		
G-12125		
G6219		
G-55109		
EG12760		
G-2004		
EG12469		
AT1G80230		
EG12230		
G-17732		
EG12091		
G-12120		
EG11961		
G-55106		
EG11800		
G-2001		
EG11636		
AT1G79440		
EG11371		
YAL012W		
EG11194		
G-7084		
EG10816		
AT5G04660		
EG10722		
G-12540		
EG10629		
G-34477		
EG10538		
G-14609		
EG10397		
G-9454		
EG10288		
G-43793		
EG10174		
G-9977		
EG10099		
G-10668		
G7070		
G-15052		
G6561		
G-11123		
G436		
G-44175		
EG12713		
G-15471		
EG12178		
HS01609		
EG12082		
G-44589		
EG11939		
HS06471	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000138185'>ENSG00000138185</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ENTPD1'>ENTPD1</a>"
EG11753		
G-11593		
EG11469		
G-17714		
EG11343		
G-12097		
EG11076		
G-55082		
EG10787		
G-1921		
EG10705		
AT1G76490		
EG10615		
SGN-U313326		
EG10522		
G-6741		
EG10392		
AT4G36480		
EG10264		
G-12520		
EG10141		
G-335		
EG10084		
G-14586		
G7549		
G-9438		
G6999		
G-43776		
G0-10460		
G-10166		
EG12631		
G-9957		
EG12393		
G-10652		
EG12153		
G-15037		
EG12058		
G-44158		
EG11896		
G-15454		
EG11704		
HS01349		"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FACL5'>FACL5</a>"
EG11627		
G-44572		
EG11327		
G-11110		
EG11046		
HS06274		"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GALT'>GALT</a>"
EG10781		
G-11577		
EG10514		
G-17698		
EG10369		
G-12080		
EG10260		
G-55062		
EG10127		
G-18376		
EG10012		
AT1G69720		
G7507		
HS17721		
G6858		
G-6564		
G6432		
AT4G34050		
EG20044		
G-125		
EG12591		
G-3266		
EG12368		
G-14559		
EG12134		
G-9416		
EG12038		
G-43760		
EG11873		
G-10150		
EG11693		
G-9940		
EG11612		
G-10623		
EG10754		
G-1502		
EG10664		
G-44142		
EG10569		
G-15437		
EG10477		
HS01118	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000073849'>ENSG00000073849</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SIAT1'>SIAT1</a>"
EG10336		
G-44554		
EG10198		
G-11090		
EG10109		
HS06046		
G7942		
G-11560		
G7254		
G-17682		
G6801		
G-55045		
G6409		
G-18081		
G6347		
AT1G66200		
EG13159		
HS11459	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000180176'>ENSG00000180176</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=TH'>TH</a>"
EG12563		
G-634		
EG12281		
G-12067		
EG12127		
AT4G27440		
EG12011		
G-12480		
EG11856		
G-3182		
EG11679		
G-14521		
EG11573		
G-9381		
EG11392		
G-43744		
EG11257		
G-10133		
EG10934		
G-9923		
EG10750		
G-10603		
EG10644		
G-15004		
EG10556		
G-44126		
EG10303		
G-15422		
EG10181		
HS00942		
EG10103		
G-44538		
G7808		
G-11064		
G7138		
HS05836		
G6753		
G-11543		
G6256		
G-17666		
EG12853		
G-55027		
EG12504		
G-18065		
EG12232		
AT1G58440		
EG12092		
HS10997		
EG11971		
G-6041		
EG11815		
G-12051		
EG11658		
AT4G21540		
EG11377		
G-12461		
EG11225		
G-310		
EG10931		
G-9323		
EG10740		
G-43726		
EG10635		
G-10114		
EG10541		
G-9903		
EG10401		
G-14508		
EG10289		
G-10581		
EG10178		
G-14988		
EG10100		
G-44110		
G7113		
HS00730	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000059573'>ENSG00000059573</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PYCS'>PYCS</a>"
G6565		
G-44518		
G6135		
G-11038		
EG12732		
HS05586		
EG12439		
G-15410		
EG12088		
G-11521		
EG11942		
G-17651		
EG11754		
G-55011		
EG11471		
G-18049		
EG11359		
AT1G49530		
EG11104		
HS10706	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000167165'>ENSG00000167165</a>"	
EG10802		
G-58300		
EG10706		
G-12031		
EG10617		
AT4G16130		
EG10526		
G-12436		
EG10393		
G-299		
EG10271		
G-9303		
EG10168		
G-43708		
G7642		
G-10095		
G7037		
G-9879		
G6476		
G-14486		
G2000		
G-10558		
EG12661		
G-14969		
EG12400		
G-44094		
EG12168		
HS00576		
EG12076		
G-44493		
EG11902		
G-1102		
EG11720		
HS05429	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130717'>ENSG00000130717</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UCK1'>UCK1</a>"
EG11631		
G-15388		
EG11463		
G-11501		
EG11330		
G-17637		
EG11049		
G-54996		
EG10782		
AT1G30530		
EG10685		
HS10493	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000172340'>ENSG00000172340</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SUCLG2'>SUCLG2</a>"
EG10613		
G-58284		
EG10515		
G-12012		
EG10388		
AT4G11820		
EG10262		
G-18034		
EG10132		
G-1242		
EG10056		
G-2961		
G7533		
G-9249		
G6877		
G-43692		
G6439		
G-10079		
EG20110		
G-9854		
EG12625		
G-1442		
EG12380		
G-10537		
EG12142		
G-14953		
EG12040		
G-44076		
EG11880		
HS00389	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000018510'>ENSG00000018510</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AGPS'>AGPS</a>"
EG11700		
G-44477		
EG11613		
G-11004		
EG11419		
HS05303	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129673'>ENSG00000129673</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AANAT'>AANAT</a>"
EG11305		
G-15364		
EG11020		
G-11483		
EG10772		
G-17620		
EG10673		
G-54980		
EG10578		
AT1G19670		
EG10479		
HS10256	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000171142'>ENSG00000171142</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1E2'>ATP6V1E2</a>"
EG10224		
G-58268		
EG10112		
G-11995		
EG10002		
AT3G62830		
G7447		
G-18017		
G6802		
G-12404		
G6410		
G-282		
EG12183		
G-9217		
EG10620		
G-10062		
EG11823		
G-9823		
EG11363		
G-136		
G7322		
G-10515		
EG11204		
G-427		
EG10213		
G-14934		
G6621		
G-44060		
EG10041		
HS00244	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000008311'>ENSG00000008311</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AASS'>AASS</a>"
EG12440		
G-10989		
EG10621		
HS05132	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000127884'>ENSG00000127884</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ECHS1'>ECHS1</a>"
EG10580		
G-15344		
EG11205		
G-11464		
EG10214		
G-44464		
G6662		
G-1721		
EG10760		
G-54962		
EG10202		
AT1G14520		
EG10619		
HS09974		
EG10604		
G-58251		
G7668		
G-11970		
EG11358		
AT3G55360		
G6968		
G-18002		
EG10206		
G-12389		
G6452		
G-27225		
EG10623		
G-9196		
EG10040		
G-10046		
EG30070		
G-9807		
EG10908		
G-12834		
EG10885		
G-10495		
EG10869		
G-411		
EG11231		
G-14907		
EG10905		
G-44044		
EG10882		
HS00049		"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SHMT2'>SHMT2</a>"
EG10866		
G-10972		
EG10918		
HS04667		
EG10902		
G-15325		
EG10879		
G-11442		
EG10835		
G-44448		
EG10915		
G-163		
EG10892		
G-534		
EG10876		
AT1G08480		
EG50002		
HS09699	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000168129'>ENSG00000168129</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DHFR'>DHFR</a>"
EG10912		
G-11949		
EG10889		
AT3G47930		
EG10873		
G-17988		
EG30077		
G-12373		
EG10909		
G-58238		
EG10886		
G-27210		
EG10870		
G-9173		
EG11232		
G-10030		
EG10906		
G-9781		
EG10883		
G-12806		
EG10867		
G-10474		
EG10919		
G-393		
EG10903		
G-14889		
EG10880		
G-44028		
EG10864		
GM-DAPA		
EG10916		
G-10956		
EG10900		
HS04463		
EG10877		
G-15309		
EG10210		
G-11424		
G7319		
G-44432		
EG10913		
G-16080		
EG10890		
G-522		
EG10874		
AT1G01710		
EG30084		
HS09501		"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LYSAL1'>LYSAL1</a>"
