HMDB,Compound,Reaction,Reaction Name,MetaCyc Gene,HGNC,Ensembl
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9246,porA,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-11099,porA,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-225,porB,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9188,porB,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9211,porB,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9247,porB,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-11100,porB,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-226,porC,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9248,porC,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-11101,porC,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-227,porD,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9189,porD,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9213,porD,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9249,porD,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-11102,porD,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9214,porE,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9190,porG,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9212,porG,NA
HMDB00243,PYRUVATE,PYRUFLAVREDUCT-RXN,pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  &harr;  acetyl-CoA + CO<SUB>2</SUB> + 2 a reduced ferredoxin [iron-sulfur] cluster + H<SUP>+</SUP>,G-9244,ST2300,NA
HMDB00243,PYRUVATE,RXN-15773,"pyruvate + 2-hydroxychalcone + H<SUP>+</SUP>  =  3-(2-hydroxyphenyl)-1-phenylpentane-1,4-dione + CO<SUB>2</SUB>",G-34530,pigD,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,G-9236,ilvB,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,G-34518,ilvB,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,EG10494,ilvB,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,G8221,ilvG_1,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,EG10498,ilvG_2,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,G-34519,ilvH,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,EG10499,ilvH,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,EG10500,ilvI,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,EG10501,ilvM,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,G-9238,ilvN,NA
HMDB00243,PYRUVATE,ACETOOHBUTSYN-RXN,pyruvate + 2-oxobutanoate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-2-aceto-2-hydroxybutanoate + CO<SUB>2</SUB>,EG10502,ilvN,NA
HMDB00243,PYRUVATE,RXN-15769,pyruvate + <i>trans</i>-2-octenal + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-3-acetyloctanal + CO<SUB>2</SUB>,G-34530,pigD,NA
HMDB00243,PYRUVATE,RXN-15774,"pyruvate + <i>trans</i>-chalcone + H<SUP>+</SUP>  =  (<i>R</i>)-1,3-diphenyl-pentane-1,4-dione + CO<SUB>2</SUB>",G-34530,pigD,NA
HMDB00243,PYRUVATE,RXN-11496,pyruvate + a ubiquinone<SUB>[inner membrane]</SUB> + H<sub>2</sub>O  &rarr;  CO<SUB>2</SUB> + acetate + an ubiquinol<SUB>[inner membrane]</SUB>,EG10754,poxB,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,EG10024,aceE,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,EG10025,aceF,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,G-17804,AF123459,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,HS07688,DLAT,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,G-17802,DLAT,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,HS01727,DLD,ENSG00000091140
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,G-17803,DLD,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,EG10543,lpd,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,G-167,pdhA,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,HS05573,PDHA1,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,G-17800,PDHA1,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,G-168,pdhB,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,HS09727,PDHB,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,G-17801,PDHB,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,SYNPCC7942_0143,pdhB,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,G-166,pdhC,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,SYNPCC7942_1068,pdhC,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,SYNPCC7942_1198,pdhD,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,G-163,pdhD,NA
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,HS03310,PDHX,ENSG00000110435
HMDB00243,PYRUVATE,RXN0-1134,pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>,GCEQ-2175,Synpcc7942_1944,NA
HMDB00243,PYRUVATE,RXN0-2022,pyruvate + acetaldehyde + H<SUP>+</SUP>  &rarr;  acetoin + CO<SUB>2</SUB>,YLR044C,PDC1,NA
HMDB00243,PYRUVATE,RXN0-2022,pyruvate + acetaldehyde + H<SUP>+</SUP>  &rarr;  acetoin + CO<SUB>2</SUB>,YLR134W,PDC5,NA
HMDB00243,PYRUVATE,RXN0-2022,pyruvate + acetaldehyde + H<SUP>+</SUP>  &rarr;  acetoin + CO<SUB>2</SUB>,YGR087C,PDC6,NA
HMDB00243,PYRUVATE,RXN0-2022,pyruvate + acetaldehyde + H<SUP>+</SUP>  &rarr;  acetoin + CO<SUB>2</SUB>,EG10754,poxB,NA
HMDB00243,PYRUVATE,RXN-15766,"pyruvate + an &alpha;,&beta;-unsaturated aldehyde + H<SUP>+</SUP>  =  a (3<i>R</i>,4<i>E</i>)-3-hydroxy-2-keto-alk-4-ene + CO<SUB>2</SUB>",G-34530,pigD,NA
HMDB00243,PYRUVATE,RXN-15767,"pyruvate + an &alpha;,&beta;-unsaturated carbonyl compound + H<SUP>+</SUP>  =  CO<SUB>2</SUB> + an n-acetyl-(n-2)-oxo-compound",G-34530,pigD,NA
HMDB00243,PYRUVATE,RXN-15768,pyruvate + an (<i>E</i>)-2-oxo-alk-3-ene + H<SUP>+</SUP>  =  CO<SUB>2</SUB> + an (<i>4S</i>)-4-acetyl-2-oxo compound,G-34530,pigD,NA
HMDB00243,PYRUVATE,PYFLAVOXRE-RXN,pyruvate + an oxidized flavodoxin + coenzyme A + H<SUP>+</SUP>  &harr;  acetyl-CoA + CO<SUB>2</SUB> + a reduced flavodoxin,G-370,nifJ,NA
HMDB00243,PYRUVATE,PYFLAVOXRE-RXN,pyruvate + an oxidized flavodoxin + coenzyme A + H<SUP>+</SUP>  &harr;  acetyl-CoA + CO<SUB>2</SUB> + a reduced flavodoxin,G6701,ydbK,NA
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,G-9182,PF1188,NA
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,HS07088,PKLR,ENSG00000143627
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,HS00906,PKM2,ENSG00000067225
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,G-3769,pyk,NA
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,G-204,pyk,NA
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,G-3768,pyk,NA
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,G-9933,pyk,NA
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,SYNPCC7942_0098,pyk,NA
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,EG10803,pykA,NA
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,G-9971,pykF,NA
HMDB00243,PYRUVATE,PEPDEPHOS-RXN,pyruvate + ATP  &larr;  phospho<i>enol</i>pyruvate + ADP + H<SUP>+</SUP>,EG10804,pykF,NA
HMDB00243,PYRUVATE,PEPSYNTH-RXN,pyruvate + ATP + H<sub>2</sub>O  &rarr;  phospho<i>enol</i>pyruvate + AMP + phosphate + 2 H<SUP>+</SUP>,EG10759,ppsA,NA
HMDB00243,PYRUVATE,PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN,pyruvate + ATP + phosphate  &rarr;  phospho<i>enol</i>pyruvate + AMP + diphosphate + H<SUP>+</SUP>,G-62,pdk1,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,EG10024,aceE,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,EG10025,aceF,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,G-17804,AF123459,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,HS07688,DLAT,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,G-17802,DLAT,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,HS01727,DLD,ENSG00000091140
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,G-17803,DLD,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,EG10543,lpd,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,G-167,pdhA,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,HS05573,PDHA1,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,G-17800,PDHA1,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,G-168,pdhB,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,HS09727,PDHB,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,G-17801,PDHB,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,SYNPCC7942_0143,pdhB,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,G-166,pdhC,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,SYNPCC7942_1068,pdhC,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,SYNPCC7942_1198,pdhD,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,G-163,pdhD,NA
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,HS03310,PDHX,ENSG00000110435
HMDB00243,PYRUVATE,PYRUVDEH-RXN,pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH,GCEQ-2175,Synpcc7942_1944,NA
HMDB00243,PYRUVATE,PYRUVATE-DEHYDROGENASE-NADP+-RXN,pyruvate + coenzyme A + NADP<sup>+</sup>  &harr;  acetyl-CoA + CO<SUB>2</SUB> + NADPH,G-14852,PNO,NA
HMDB00243,PYRUVATE,DXS-RXN,pyruvate + D-glyceraldehyde 3-phosphate + H<SUP>+</SUP>  &rarr;  1-deoxy-D-xylulose 5-phosphate + CO<SUB>2</SUB>,AT4G15560,CLA1,NA
HMDB00243,PYRUVATE,DXS-RXN,pyruvate + D-glyceraldehyde 3-phosphate + H<SUP>+</SUP>  &rarr;  1-deoxy-D-xylulose 5-phosphate + CO<SUB>2</SUB>,G-12458,dxs,NA
HMDB00243,PYRUVATE,DXS-RXN,pyruvate + D-glyceraldehyde 3-phosphate + H<SUP>+</SUP>  &rarr;  1-deoxy-D-xylulose 5-phosphate + CO<SUB>2</SUB>,BSU24270,dxs,NA
HMDB00243,PYRUVATE,DXS-RXN,pyruvate + D-glyceraldehyde 3-phosphate + H<SUP>+</SUP>  &rarr;  1-deoxy-D-xylulose 5-phosphate + CO<SUB>2</SUB>,G6237,dxs,NA
HMDB00243,PYRUVATE,RXN-10065,pyruvate + formaldehyde + H<SUP>+</SUP>  =  acetol + CO<SUB>2</SUB>,G-11180,MJ0663,NA
HMDB00243,PYRUVATE,RXN-6161,pyruvate + H<SUP>+</SUP>  &rarr;  acetaldehyde + CO<SUB>2</SUB>,G-14631,pdc,NA
HMDB00243,PYRUVATE,RXN-6161,pyruvate + H<SUP>+</SUP>  &rarr;  acetaldehyde + CO<SUB>2</SUB>,YLR044C,PDC1,NA
HMDB00243,PYRUVATE,RXN-6161,pyruvate + H<SUP>+</SUP>  &rarr;  acetaldehyde + CO<SUB>2</SUB>,G-11539,PDC1,NA
HMDB00243,PYRUVATE,RXN-6161,pyruvate + H<SUP>+</SUP>  &rarr;  acetaldehyde + CO<SUB>2</SUB>,GIO2-44,PDC3,NA
