pathwayID	Name	Matches
PWY0-166	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (E. coli)	"THYMIDYLATESYN-RXN, DTMPKI-RXN, RXN-12195, RIBONUCLEOSIDE-DIP-REDUCTII-RXN, CDPREDUCT-RXN, DCDPKIN-RXN, DCTP-DEAM-RXN, DTDPKIN-RXN, RXN0-722, UDPREDUCT-RXN, DUDPKIN-RXN, DUTP-PYROP-RXN, RXN0-723, RXN0-724"
PWY-7186	superpathway of scopolin and esculin biosynthesis	"RXN-14166, RXN-14070, RXN-14168, RXN-14072, RXN-14167, RXN-1103, RXN-1104, TRANS-CINNAMATE-4-MONOOXYGENASE-RXN, RXN-13473, RXN-13470, RXN-14071, PHENYLALANINE-AMMONIA-LYASE-RXN, SCOPOLETIN-GLUCOSYLTRANSFERASE-RXN, RXN-14165"
PWY-5294	superpathway of sulfide oxidation (<i>Acidithiobacillus ferrooxidans</i>)	"RXN-10851, SULFFEOXIDO-RXN, FESGSHTHIO-RXN, RXN-16574, RXN-8174, R17-RXN, RXN-15348, SULFUR-DIOXYGENASE-RXN, SULFITE-DEHYDROGENASE-RXN, FESO3OXI-RXN"
PWY-5360	superpathway of tetrathionate reduction (<i>Salmonella typhimurium</i>)	"RXN-17803, RXN-17804, RXN-18001, RXN-8358"
PWY-5306	superpathway of thiosulfate metabolism (<i>Desulfovibrio sulfodismutans</i>)	"RXN-17803, RXN-17804, SULFATE-ADENYLYLTRANS-RXN, ADENYLYLSULFATE-REDUCTASE-RXN, RXN-8202"
PWY-7235	superpathway of ubiquinol-6 biosynthesis (eukaryotic)	"RXN-13685, RXN-14298, RXN-14295, RXN-14296, RXN-14297, RXN3O-12, RXN3O-54, 2.1.1.114-RXN, RXN3O-102, RXN-14293, RXN-14294, RXN-14292, RXN3O-58, RXN3O-73, RXN3O-75, RXN-14291, RXN-9003"
PWY-7332	superpathway of UDP-<I>N</i>-acetylglucosamine-derived O-antigen building blocks biosynthesis	"L-GLN-FRUCT-6-P-AMINOTRANS-RXN, NAG1P-URIDYLTRANS-RXN, PGLUCISOM-RXN, 2.3.1.157-RXN, 5.4.2.10-RXN, 5.1.3.23-RXN, RXN-14783, RXN-14759, RXN-13596, RXN-13589, RXN-14769, UDPGLCNACEPIM-RXN, RXN-13252, RXN-9998, 1.1.1.136-RXN, RXN-16259, RXN-13585, UDPMANNACADEHYDROG-RXN, RXN-14767, RXN-14782, RXN-14761, RXN-14760, RXN-14764, RXN-14763"
PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	"PHOSPHOGLUCMUT-RXN, GLUC1PURIDYLTRANS-RXN, GALPMUT-RXN, UDPGLUCEPIM-RXN, UGD-RXN, UDP-GLUCURONATE-4-EPIMERASE-RXN"
PWY-6280	synechoxanthin biosynthesis	"RXN-10649, RXN-10652, RXN-10653, RXN-10651, RXN-10648, RXN-10650"
PWY-6339	syringate degradation	"RXN-9983, RXN-13747, RXN-2463, RXN-2464, RXN-2462, RXN-10892, METHYLGALLATE-RXN, RXN-10889, RXN-10893, GALLATE-DIOXYGENASE-RXN, OXALODECARB-RXN, RXN-10890"
PWY-5391	syringetin biosynthesis	"RXN-525, RXN-8450, RXN-13718, RXN-8452, RXN-8451"
PWY-7730	T-2 toxin biosynthesis	"RXN-17039, RXN-17040, RXN-17042, RXN-17041, RXN-17038"
PWY-5331	taurine biosynthesis I	"SULFINOALANINE-DECARBOXYLASE-RXN, RXN-18356, HYPOTAURINE-DEHYDROGENASE-RXN, CYSTAUR-RXN, CYSTEINE-DIOXYGENASE-RXN"
PWY-7850	taurine biosynthesis II	"RXN66-555, RXN-18355, CYSTEAMINE-DIOXYGENASE-RXN, HYPOTAURINE-DEHYDROGENASE-RXN"
PWY-1263	taurine degradation I	TAURINE-AMINOTRANSFERASE-RXN
PWY-1264	taurine degradation II	TAURINE-DEHYDROGENASE-RXN
TAURINEDEG-PWY	taurine degradation III	RXN-2301
PWY0-981	taurine degradation IV	RXN0-299
PWY-7392	taxadiene biosynthesis (engineered)	"FARNESYLTRANSTRANSFERASE-RXN, RXN-15878, 2.7.7.60-RXN, DXPREDISOM-RXN, RXN0-302, 2.7.1.148-RXN, RXN0-884, GPPSYN-RXN, FPPSYN-RXN, 4.2.3.17-RXN, IPPISOM-RXN, ISPH2-RXN, DXS-RXN"
PWY-7089	taxiphyllin bioactivation	RXN-13600
PWY-7088	taxiphyllin biosynthesis	"RXN-12240, RXN-18144, RXN-13622, RXN-7749, RXN-7748, TYROSINE-N-MONOOXYGENASE-RXN, 2.4.1.178-RXN"
PWY-5660	taxol biosynthesis	"RXN-8865, RXN-8855, 2.3.1.166-RXN, 2.3.1.167-RXN, RXN-11851, RXN-8859, RXN-8857, 4.2.3.17-RXN, RXN-8861, 2.3.1.162-RXN, 1.14.13.77-RXN, 1.14.13.76-RXN, 1.14.99.37-RXN"
TCA	TCA cycle I (prokaryotic)	"FUMHYDR-RXN, MALATE-DEHYDROGENASE-ACCEPTOR-RXN, MALATE-DEH-RXN, 2OXOGLUTARATEDEH-RXN, ACONITATEHYDR-RXN, CITSYN-RXN, ACONITATEDEHYDR-RXN, ISOCITDEH-RXN, SUCCCOASYN-RXN, RXN-14971"
PWY-5690	TCA cycle II (plants and fungi)	"FUMHYDR-RXN, MALATE-DEH-RXN, 2OXOGLUTARATEDEH-RXN, ACONITATEHYDR-RXN, CITSYN-RXN, ACONITATEDEHYDR-RXN, ISOCITRATE-DEHYDROGENASE-NAD+-RXN, SUCCCOASYN-RXN, RXN-14971"
PWY66-398	TCA cycle III (animals)	"FUMHYDR-RXN, MALATE-DEH-RXN, 2OXOGLUTDECARB-RXN, ACONITATEHYDR-RXN, CITSYN-RXN, ACONITATEDEHYDR-RXN, ISOCITRATE-DEHYDROGENASE-NAD+-RXN, SUCCCOASYN-RXN, SUCCINATE--COA-LIGASE-GDP-FORMING-RXN, SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN, RXN0-1147"
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	"FUMHYDR-RXN, MALATE-DEH-RXN, RXN-7774, ACONITATEHYDR-RXN, MALSYN-RXN, CITSYN-RXN, ACONITATEDEHYDR-RXN, ISOCIT-CLEAV-RXN, ISOCITDEH-RXN, SUCCSEMIALDDEHYDROG-RXN, RXN-14971"
PWY-6969	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	"FUMHYDR-RXN, MALATE-DEH-RXN, 2-OXOGLUTARATE-SYNTHASE-RXN, RXN-12912, ACONITATEHYDR-RXN, MALSYN-RXN, CITSYN-RXN, ACONITATEDEHYDR-RXN, ISOCIT-CLEAV-RXN, ISOCITDEH-RXN, SUCCCOASYN-RXN, RXN-14971"
PWY-7254	TCA cycle VII (acetate-producers)	"FUMHYDR-RXN, MALATE-DEHYDROGENASE-ACCEPTOR-RXN, 2OXOGLUTARATEDEH-RXN, ACONITATEHYDR-RXN, CITSYN-RXN, ACONITATEDEHYDR-RXN, ISOCITDEH-RXN, RXN-14971, RXN-8807"
REDCITCYC	TCA cycle VIII (helicobacter)	"FUMHYDR-RXN, RXNI-3, 2-OXOGLUTARATE-SYNTHASE-RXN, ACONITATEHYDR-RXN, CITSYN-RXN, ACONITATEDEHYDR-RXN, ISOCITDEH-RXN, R601-RXN, RXNI-2"
PWY-7114	tea aroma glycosidic precursor bioactivation	"RXN-13694, RXN-13696, RXN-13693, RXN-13695, RXN-13691, RXN-13701, RXN-13692"
PWY-7820	teichuronic acid biosynthesis (<i>B. subtilis</i> 168)	"TRANS-RXN-322, RXN-18064, RXN-18063, UGD-RXN, RXN-18067, RXN-18066, RXN-14571, RXN-18065, UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN"
PWY-7561	tenellin biosynthesis	"RXN-15885, RXN-15883, RXN-15886, RXN-15887"
PWY-7795	terephthalate degradation	"1.3.1.53-RXN, 1.14.12.15-RXN"
PWY-7434	terminal <i>O</i>-glycans residues modification (via type 2 precursor disaccharide)	"RXN-15271, 2.4.99.6-RXN, 2.4.1.151-RXN, RXN-15278, RXN-15277, RXN-15276, 2.4.1.38-RXN, 2.4.1.149-RXN, 2.4.1.150-RXN"
PWY-7026	terminal olefins biosynthesis I	RXN-13243
PWY-7029	terminal olefins biosynthesis II	RXN-13260
PWY-7280	ternatin C3 biosynthesis	RXN-14496
PWY-5295	ternatin C5 biosynthesis	"RXN-8206, RXN-8208, RXN-8209"
PWY-5930	terpentecin biosynthesis	"RXN-9456, RXN-9455, RXN-9460"
PWY-7520	terrequinone A biosynthesis	"RXN-15608, RXN-15610, RXN-15611, RXN-15609, RXN-15622, 2.6.1.28-RXN, RXN-15621"
PWY-6943	testosterone and androsterone degradation to androstendione	"RXN-12124, 1.1.1.209-RXN, 1.1.1.51-RXN"
PWY-7485	tetracenomycin C biosynthesis	"RXN-11975, RXN-15413, RXN-15412, RXN-15434, RXN-15435, RXN-15409, RXN-15436, RXN-14695, RXN-15056"
PCEDEG-PWY	tetrachloroethene degradation	"TCEREDCHLOR-RXN, 1.97.1.8-RXN, DCEREDCHLOR-RXN, VCREDCHLOR-RXN"
PWY-7812	tetracycline and oxytetracycline biosynthesis	"RXN-17980, RXN-17975, RXN-17988, RXN-17976, RXN-17981, RXN-17977, RXN-17978, RXN-17979, ANHYDROTETRACYCLINE-MONOOXYGENASE-RXN"
PWY-7808	tetracycline resistance	"RXN-17968, RXN-17970, RXN-17967"
PWY-5663	tetrahydrobiopterin biosynthesis I	"4.2.3.12-RXN, GTP-CYCLOHYDRO-I-RXN, RXN-8853"
PWY-5664	tetrahydrobiopterin biosynthesis II	"1.1.1.220-RXN, 4.2.3.12-RXN, GTP-CYCLOHYDRO-I-RXN, RXN-8854"
PWY-6983	tetrahydrobiopterin biosynthesis III	"4.2.3.12-RXN, GTP-CYCLOHYDRO-I-RXN, RXN-13030"
PWY-6614	tetrahydrofolate biosynthesis	"H2PTEROATESYNTH-RXN, DIHYDROFOLATEREDUCT-RXN, DIHYDROFOLATESYNTH-RXN"
PWY-6613	"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate"	"METHENYLTHFCYCLOHYDRO-RXN, GART-RXN"
PWY-6148	tetrahydromethanopterin biosynthesis	"RXN-15733, RXN-15742, RXN-15734, RXN-15741, RXN-8124, RXN-15732, H2NEOPTERINALDOL-RXN, CHORPYRLY-RXN, RXN-15555, RXN-10013, RXN-10014, RXN-10012, RXN-10011, RXN-10010"
PWY0-1433	tetrahydromonapterin biosynthesis	"RXN0-6367, RXN0-6368, H2NTPEPIM-RXN, GTP-CYCLOHYDRO-I-RXN"
PWY-5002	tetrahydroxyxanthone biosynthesis (from 3-hydroxybenzoate)	"RXN-7487, RXN-7486, RXN-7484, RXN-7488, 2.3.1.151-RXN"
PWY-5001	tetrahydroxyxanthone biosynthesis (from benzoate)	"RXN-7485, RXN-7483, RXN-7482, BENZOATE--COA-LIGASE-RXN, RXN-7481"
PWY-7403	tetramethylpyrazine degradation	"RXN-15016, RXN-15015, RXN-15019, RXN-15018, RXN-15017"
PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	"GSAAMINOTRANS-RXN, GLUTRNAREDUCT-RXN, PORPHOBILSYNTH-RXN, OHMETHYLBILANESYN-RXN, GLURS-RXN, UROGENIIISYN-RXN"
PWY-5189	tetrapyrrole biosynthesis II (from glycine)	"PORPHOBILSYNTH-RXN, OHMETHYLBILANESYN-RXN, 5-AMINOLEVULINIC-ACID-SYNTHASE-RXN, UROGENIIISYN-RXN"
PWY-6327	tetrathionate oxidation	RXN-10852
PWY-5358	tetrathionate reduction I (to thiosulfate)	RXN-8358
PWY-5359	tetrathionate reductiuon II (to trithionate)	RXN-8362
PWY-5992	thalianol and derivatives biosynthesis	"RXN-9630, RXN-9637, RXN-9631"
PWY-7042	the visual cycle (insects)	"RXN-13365, RXN-13354, RXN-13362, RXN-13360, RXN-13369, RXN-13368, RXN-13367"
PWY-6861	the visual cycle I (vertebrates)	"RXN-12578, RXN-12548, RXN-12549, RXN-10841, RXN-12553, RXN-12555, RXN-12552, RXN-12546, RXN-12556, RXN-12551, 2.3.1.135-RXN, RXN-12550"
PWY-7041	the visual cycle II (molluscs)	"RXN-13350, RXN-13353, RXN-13349, RXN-12552, RXN-13351, RXN-13352"
PWY-5039	theobromine biosynthesis I	"RXN-7598, RXN-7597, RXN-7596"
PWY-5040	theobromine biosynthesis II (via xanthine)	"RXN-7603, RXN-7602"
PWY-6999	theophylline degradation	"RXN-13115, RXN-13111, RXN-13114, RXN-13109, RXN-13113, RXN-13110, RXN-13108, RXN0-901, XANTHINE-OXIDASE-RXN"
PWY-6894	thiamine diphosphate biosynthesis I (E. coli)	"RXN-12611, THI-P-KIN-RXN"
PWY-6893	thiamine diphosphate biosynthesis II (Bacillus)	"RXN-12610, THI-P-KIN-RXN"
PWY-6907	thiamine diphosphate biosynthesis III (Staphylococcus)	"RXN-12610, THIAMIN-PYROPHOSPHOKINASE-RXN, RXNQT-4191"
PWY-6908	thiamine diphosphate biosynthesis IV (eukaryotes)	"THI-P-SYN-RXN, THIAMIN-PYROPHOSPHOKINASE-RXN, RXNQT-4191"
PWY-7357	thiamine formation from pyrithiamine and oxythiamine (yeast)	"PYRIMSYN3-RXN, THI-P-SYN-RXN, OHMETPYRKIN-RXN, THIAZOLSYN3-RXN, RXN-14858, RXN-14857"
PWY-6896	thiamine salvage I	"THIKIN-RXN, THI-P-KIN-RXN"
PWY-6897	thiamine salvage II	"PYRIMSYN3-RXN, THI-P-SYN-RXN, OHMETPYRKIN-RXN, THIAZOLSYN3-RXN, THI-P-KIN-RXN"
PWY-6898	thiamine salvage III	THIAMIN-PYROPHOSPHOKINASE-RXN
PWY-7356	thiamine salvage IV (yeast)	"PYRIMSYN3-RXN, THI-P-SYN-RXN, OHMETPYRKIN-RXN, THIAZOLSYN3-RXN, THIAMIN-PYROPHOSPHOKINASE-RXN, THIAMINASE-RXN, RXNQT-4191"
PWY-7369	thiamine triphosphate metabolism	"THIAMIN-DIPHOSPHATE-KINASE-RXN, THIAMIN-TRIPHOSPHATASE-RXN"
PWY-6892	thiazole biosynthesis I (facultative anaerobic bacteria)	"THIAZOLSYN2-RXN, RXN-9789, RXN-9788, RXN-14382, RXN0-308, RXN-11319, DXS-RXN"
PWY-6891	thiazole biosynthesis II (aerobic bacteria)	"THIAZOLSYN2-RXN, RXN-12609, RXN-9789, RXN-12621, RXN0-308, RXN-12614, DXS-RXN"
PWY-6909	thiazole biosynthesis III (eukaryotes)	"RXNQT-4301, RXNQT-4300"
PWY-5963	thio-molybdenum cofactor biosynthesis	RXN-8351
PWY-7737	thiocoraline biosynthesis	"RXN-17173, RXN-17174, RXN-17170, RXN-17171, RXN-17172, RXN-17169"
P581-PWY	thiocyanate degradation I	R521-RXN
PWY-743	thiocyanate degradation II	"RXN-1901, RXN-1761"
THIOREDOX-PWY	thioredoxin pathway	"THIOREDOXIN-REDUCT-NADPH-RXN, THIOREDOXIN-RXN"
PWY-5277	thiosulfate disproportionation I (thiol-dependent)	RXN-8202
PWY-5352	thiosulfate disproportionation II (cytochrome)	RXN-8339
PWY-7813	thiosulfate disproportionation III (quinone)	RXN-18001
PWY-5350	thiosulfate disproportionation IV (rhodanese)	THIOSULFATE-SULFURTRANSFERASE-RXN
THIOSULFOX-PWY	thiosulfate oxidation I (to tetrathionate)	RXN-18056
PWY-5303	thiosulfate oxidation II (via tetrathionate)	"RXN-16432, 1.8.5.2-RXN, RXN-16433, RXN-17802"
PWY-5296	thiosulfate oxidation III (multienzyme complex)	"RXN-11953, RXN-11951, RXN-11954, RXN-11952"
PWY-6677	thiosulfate oxidation IV (multienzyme complex)	"RXN-11955, RXN-11951, RXN-11952"
PWY-6430	thymine degradation	"RXN-11210, RXN-11211, RXN-11209"
PWY-6241	thyroid hormone biosynthesis	"RXN-10471, RXN-10470, RXN-10469, RXN-10477, RXN-10468, RXN-10474"
PWY-6260	thyroid hormone metabolism I (via deiodination)	"RXN-12037, RXN-12033, RXN-12036, RXN-10604, 1.97.1.11-RXN, RXN-12032, RXN-12030, RXN-10605, RXN-12034, THYROXINE-DEIODINASE-RXN, RXN-12035, RXN-12031"
PWY-6261	thyroid hormone metabolism II (via conjugation and/or degradation)	"RXN-10611, RXN-10613, RXN-10615, THYROXINE-DEIODINASE-RXN, RXN-10612, RXN-10610, RXN-10614, RXN-10618, RXN-10619, RXN-10609, RXN-10607, RXN-10608, RXN-10606, RXN-10617, RXN-10616"
PWY-6688	thyronamine and iodothyronamine metabolism	"RXN-12054, RXN-12050, RXN-12053, RXN-12046, RXN-12044, RXN-12043, RXN-12045, RXN-12051, RXN-12048, RXN-12047, RXN-12052, RXN-12049"
TOLUENE-DEG-3-OH-PWY	toluene degradation to 2-oxopent-4-enoate (<I>via 4-methylcatechol</i>)	"RXN-8041, M-CRESOL-METHYLCATECHOL-RXN, 2-OH-6-OXOHEPTA-2-4-DIENOATE-HYDR-RXN, TOLUENE-4-MONOOXYGENASE-RXN"
TOLUENE-DEG-DIOL-PWY	toluene degradation to 2-oxopent-4-enoate (<I>via</I> toluene-<I>cis</I>-diol)	"TOLUENE-DIOL-DEHYDROGENASE-RXN, CATECHOL-2-3-DIOXYGENASE-RXN, 2-OH-6-OXOHEPTA-2-4-DIENOATE-HYDR-RXN, TOLUENE-DIOXYGENASE-RXN"
TOLUENE-DEG-2-OH-PWY	toluene degradation to 2-oxopent-4-enoate I (<I>via</I> <i>o</I>-cresol)	"O-CRESOL-METHYLCATECHOL-RXN, CATECHOL-2-3-DIOXYGENASE-RXN, 2-OH-6-OXOHEPTA-2-4-DIENOATE-HYDR-RXN, TOLUENE-2-MONOOXYGENASE-RXN"
TOLUENE-DEG-4-OH-PWY	toluene degradation to 4-methylphenol	TOLUENE-4-MONOOXYGENASE-RXN
TOLUENE-DEG-CATECHOL-PWY	toluene degradation to benzoate	"BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN, BENZYL-ALC-DEHYDROGENASE-RXN, TOLUENE-SIDE-CHAIN-MONOOXYGENASE-RXN"
PWY-81	toluene degradation to benzoyl-CoA (anaerobic)	"RXN-865, RXN-902, RXN-905, RXN-904, RXN-864, RXN-863"
PWY-6720	toyocamycin biosynthesis	"RXN-12150, RXN-12152, RXN-12153, RXN-12154, RXN-12151"
PWY-5410	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	"RXN-1321, HYDROHEX-RXN, RXN-1349, RXN-12299, RXN-1346, RXN-1347, RXN-1345, RXN-11852, LIPOXYGENASE-RXN"
TRESYN-PWY	trehalose biosynthesis I	"TREHALOSEPHOSPHA-RXN, TREHALOSE6PSYN-RXN"
PWY-881	trehalose biosynthesis II	"TREHALOSEPHOSPHA-RXN, RXN-761"
TREHALOSESYN-PWY	trehalose biosynthesis III	"TREHALOSEPHOSPHA-RXN, 2.4.1.36-RXN"
PWY-2622	trehalose biosynthesis IV	5.4.99.16-RXN
PWY-2661	trehalose biosynthesis V	"RXN-4301, 5.4.99.15-RXN, 3.2.1.141-RXN"
PWY-5983	trehalose biosynthesis VI	RXN-9603
PWY-5985	trehalose biosynthesis VII	RXN-9613
TREDEGLOW-PWY	trehalose degradation I (low osmolarity)	"TRE6PHYDRO-RXN, GLUCOKIN-RXN"
PWY0-1182	trehalose degradation II (trehalase)	"TREHALA-RXN, GLUCOKIN-RXN"
PWY-2721	trehalose degradation III	"2.4.1.216-RXN, BETA-PHOSPHOGLUCOMUTASE-RXN"
PWY-2722	trehalose degradation IV	"ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN, BETA-PHOSPHOGLUCOMUTASE-RXN, GLUCOKIN-RXN"
PWY-2723	trehalose degradation V	"RXN-4441, PHOSPHOGLUCMUT-RXN, GLUCOKIN-RXN"
PWY0-1466	trehalose degradation VI (periplasmic)	"TREHALA-RXN, ALDOSE-1-EPIMERASE-RXN"
LIPAS-PWY	triacylglycerol degradation	"RXN-1602, 3.1.1.23-RXN, RXN-1603, TRIACYLGLYCEROL-LIPASE-RXN"
PWY-5822	trichloroethene degradation	"RXN-9152, RXN-9150, RXN-9155, RXN-9153, RXN-9151, RXN-9149, RXN-9154"
PWY-6447	trichome monoterpenes biosynthesis	"DIMETHYLALLYLCISTRANSFERASE-RXN, RXN-11286, RXN-11279, RXN-8584, RXN-11282, RXN-11284, RXN-11288"
PWY-7096	triclosan resistance	RXN-17126
PWY-5893	tridecaprenyl diphosphate biosynthesis	RXN-9364
PWY-7085	triethylamine degradation	"ACETALD-DEHYDROG-RXN, RXN-13591, RXN-13594, RXN-13592, RXN-13590, RXN-13593"
PWY-5110	trigonelline biosynthesis	NICOTINATE-N-METHYLTRANSFERASE-RXN
PWY-6968	trimethylamine degradation	"RXN-12901, RXN-12900, TRIMETHYLAMINE-OXIDE-ALDOLASE-RXN"
TRNA-CHARGING-PWY	tRNA charging	"ALANINE--TRNA-LIGASE-RXN, ARGININE--TRNA-LIGASE-RXN, CYSTEINE--TRNA-LIGASE-RXN, GLUTAMINE--TRNA-LIGASE-RXN, GLURS-RXN, GLYCINE--TRNA-LIGASE-RXN, HISTIDINE--TRNA-LIGASE-RXN, ISOLEUCINE--TRNA-LIGASE-RXN, LEUCINE--TRNA-LIGASE-RXN, PHENYLALANINE--TRNA-LIGASE-RXN, PROLINE--TRNA-LIGASE-RXN, SERINE--TRNA-LIGASE-RXN, THREONINE--TRNA-LIGASE-RXN, TYROSINE--TRNA-LIGASE-RXN, VALINE--TRNA-LIGASE-RXN, METHIONINE--TRNA-LIGASE-RXN, RXN-16165, LYSINE--TRNA-LIGASE-RXN, TRYPTOPHAN--TRNA-LIGASE-RXN, ASPARAGINE--TRNA-LIGASE-RXN, ASPARTATE--TRNA-LIGASE-RXN"
PWY-6829	tRNA methylation (yeast)	"RXN-12478, RXN-12477, RXN-11856, RXN-11857, RXN-11858, RXN-11859, RXN-12376, RXN-12479, RXN-12461, RXN-12374, RXN-12375, RXN-11868, RXN-12368, RXN-12466, RXN-14517"
PWY0-1479	tRNA processing	"RXN0-6478, RXN0-6485, RXN0-6480, RXN0-4222, RXN0-6479, RXN0-6483, 3.1.26.5-RXN, RXN0-6481, RXN0-6484, RXN0-6482"
PWY-6689	tRNA splicing I	"2.7.1.160-RXN, RXN-17941, RXN-17939, 3.1.27.9-RXN, RXN-12055, RXN-10034, RXN-17940"
PWY-7803	tRNA splicing II	"RXN-17942, 3.1.27.9-RXN"
TRYPANOSYN-PWY	trypanothione biosynthesis	6.3.1.9-RXN
PWY-7660	tryptoquialanine biosynthesis	"RXN-16588, RXN-16587, RXN-16584, RXN-16585, RXN-16589, RXN-16583, RXN-16586, RXN-16591, RXN-16590"
PWY-5935	tuberculosinol biosynthesis	"RXN-9457, RXN-9459"
PWY-6297	tuberonate glucoside biosynthesis	"RXN-10450, RXN-10690"
PWY-7821	tunicamycin biosynthesis	"RXN-18073, RXN-18074, RXN-18069, RXN-18068, RXN-18072, RXN-18071, RXN-14025, RXN-18070, RXN-14139"
ALKANEMONOX-PWY	two-component alkanesulfonate monooxygenase	"RXN0-280, RXN-12444"
PWY-7415	tylosin biosynthesis	"RXN-15064, RXN-15061, RXN-15060, RXN-15062, RXN-15059, RXN-15058, DEMETHYLMACROCIN-O-METHYLTRANSFERASE-RXN, MACROCIN-O-METHYLTRANSFERASE-RXN, RXN-15063"
PWY-7817	type I lipoteichoic acid biosynthesis (<i>S. aureus</i>)	"GLUC1PURIDYLTRANS-RXN, PGPPHOSPHA-RXN, RXN-18039, RXN-18038, TRANS-RXN-316, TRANS-RXN-315, PHOSPHAGLYPSYN-RXN, RXN-18013, RXN-18035, DIACYLGLYKIN-RXN, RXN-18014, CDPDIGLYSYN-RXN, RXN-18037, RXN-15117, RXN-16648, RXN-18036"
PWY-7818	type IV lipoteichoic acid biosynthesis (<i>S. pneumoniae</i>)	"RXN-18013, RXN-18014, RXN-18047, RXN-18046, CHOLINE-KINASE-RXN, TRANS-RXN-319, 2.7.7.40-RXN, 2.7.7.15-RXN, RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN, RXN-18043, RXN-18048, RXN-18050, RXN-18053, RXN-18042, 2.4.1.157-RXN, RXN-18045, RXN-18044, RXN-18049, TRANS-RXN-318"
PWY-5872	ubiquinol-10 biosynthesis (eukaryotic)	"RXN-9106, RXN-9282, RXN-9279, RXN-9285, RXN-9234, RXN-9236, RXN-9235, RXN-9237, RXN-9230"
PWY-5857	ubiquinol-10 biosynthesis (prokaryotic)	"RXN-9232, RXN-9233, RXN-9231, RXN-9234, RXN-9236, RXN-9235, RXN-9237, RXN-9230"
PWY-7230	ubiquinol-6 biosynthesis from 4-aminobenzoate (eukaryotic)	"RXN-13685, RXN-14298, RXN-14295, RXN-14296, RXN-14297, RXN3O-54, RXN3O-102, RXN-14293, RXN-14294, RXN-14292, RXN3O-75, RXN-14291"
PWY3O-19	ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	"RXN3O-12, RXN3O-54, 2.1.1.114-RXN, RXN3O-102, RXN3O-58, RXN3O-73, RXN3O-75, RXN-9003"
PWY-7233	ubiquinol-6 bypass biosynthesis (eukaryotic)	"RXN-14321, RXN-14298, RXN-14295, RXN-14296, RXN-14297, RXN3O-12, RXN3O-54, 2.1.1.114-RXN, RXN3O-102, RXN-14294, RXN3O-73, RXN-14322, RXN3O-75, RXN-14319, RXN-14320"
PWY-5873	ubiquinol-7 biosynthesis (eukaryotic)	"RXN-9226, RXN-9227, RXN-9287, RXN-9286, RXN-9288, RXN-9228, RXN-9229, RXN-9222"
PWY-5855	ubiquinol-7 biosynthesis (prokaryotic)	"RXN-9224, RXN-9226, RXN-9227, RXN-9225, RXN-9223, RXN-9228, RXN-9229, RXN-9222"
PWY-5870	ubiquinol-8 biosynthesis (eukaryotic)	"2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN, 2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN, RXN-9280, RXN-9283, RXN-9277, OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN, DHHB-METHYLTRANSFER-RXN, 4OHBENZOATE-OCTAPRENYLTRANSFER-RXN, CHORPYRLY-RXN"
PWY-6708	ubiquinol-8 biosynthesis (prokaryotic)	"2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN, 2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN, 2-OCTAPRENYLPHENOL-HYDROX-RXN, 2-OCTAPRENYL-6-OHPHENOL-METHY-RXN, 3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN, OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN, DHHB-METHYLTRANSFER-RXN, 4OHBENZOATE-OCTAPRENYLTRANSFER-RXN"
PWY-5871	ubiquinol-9 biosynthesis (eukaryotic)	"RXN-9241, RXN-9242, RXN-9281, RXN-9284, RXN-9278, RXN-9243, 2.1.1.64-RXN, 2.5.1.39-RXN"
PWY-5856	ubiquinol-9 biosynthesis (prokaryotic)	"RXN-9241, RXN-9242, RXN-9239, RXN-9240, RXN-9238, RXN-9243, 2.1.1.64-RXN, 2.5.1.39-RXN"
PWY-7622	UDP-&alpha;-D-galactofuranose biosynthesis	"GALPMUT-RXN, UDPGLUCEPIM-RXN"
PWY-7344	UDP-&alpha;-D-galactose biosynthesis	UDPGLUCEPIM-RXN
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-GLUCURONATE-4-EPIMERASE-RXN
PWY-4	UDP-&alpha;-D-galacturonate biosynthesis II (from D-galacturonate)	"RXN-3, RXN-14753, GALACTURONOKINASE-RXN"
