pathwayID	Name	Matches
PWY-6289	petrobactin biosynthesis	"3,4-dihydroxybenzoate-adenylate + a <i>holo</i>-[AsbD acyl-carrier protein]  &rarr;  a 3,4-dihydroxybenzoyl-[AsbD acyl-carrier protein] + AMP + H<SUP>+</SUP>, 3-dehydroshikimate  &rarr;  protocatechuate + H<sub>2</sub>O, <i>N</i>-citryl-spermidine + spermidine + ATP  &rarr;  <i>N</i><sup>8</sup>,<i>N</i>'<sup>8</sup>-citryl-bis(spermidine) + AMP + diphosphate + H<SUP>+</SUP>, <i>N</i><sup>1</sup>-(3,4-dihydroxybenzoyl)-<i>N</i><sup>8</sup>,<i>N</i>'<sup>8</sup>-citryl-bis(spermidine) + a 3,4-dihydroxybenzoyl-[AsbD acyl-carrier protein]  &rarr;  petrobactin + a <i>holo</i>-[AsbD acyl-carrier protein] + H<SUP>+</SUP>, <i>N</i><sup>1</sup>-(3,4-dihydroxybenzoyl)-<i>N</i><sup>8</sup>-citryl-spermidine + spermidine + ATP  &rarr;  <i>N</i><sup>1</sup>-(3,4-dihydroxybenzoyl)-<i>N</i><sup>8</sup>,<i>N</i>'<sup>8</sup>-citryl-bis(spermidine) + AMP + diphosphate + H<SUP>+</SUP>, <i>N</i><sup>8</sup>,<i>N</i>'<sup>8</sup>-citryl-bis(spermidine) + a 3,4-dihydroxybenzoyl-[AsbD acyl-carrier protein]  &rarr;  <i>N</i><sup>1</sup>-(3,4-dihydroxybenzoyl)-<i>N</i><sup>8</sup>,<i>N</i>'<sup>8</sup>-citryl-bis(spermidine) + a <i>holo</i>-[AsbD acyl-carrier protein] + H<SUP>+</SUP>, a 3,4-dihydroxybenzoyl-[AsbD acyl-carrier protein] + <i>N</i>-citryl-spermidine  &rarr;  <i>N</i><sup>1</sup>-(3,4-dihydroxybenzoyl)-<i>N</i><sup>8</sup>-citryl-spermidine + a <i>holo</i>-[AsbD acyl-carrier protein] + H<SUP>+</SUP>, AsbD acyl-carrier protein + coenzyme A  &rarr;  adenosine 3',5'-bisphosphate + a <i>holo</i>-[AsbD acyl-carrier protein] + H<SUP>+</SUP>, protocatechuate + ATP + H<SUP>+</SUP>  &rarr;  3,4-dihydroxybenzoate-adenylate + diphosphate, spermidine + citrate + ATP  &rarr;  <i>N</i>-citryl-spermidine + AMP + diphosphate + H<SUP>+</SUP>"
PWY-5367	petroselinate biosynthesis	"a (3R)-3-hydroxypetroselinoyl-[acp]  &rarr;  a (2E,6Z)-octadeca-2,6-dienoyl-[acp] + H<sub>2</sub>O, a (3R)-3-hydroxypetroselinoyl-[acp] + NADP<sup>+</sup>  &larr;  a 3-oxo-petroselinoyl-[acp] + NADPH + H<SUP>+</SUP>, a (4Z)-hexadec-4-enoyl-[acp] + a malonyl-[acp] + H<SUP>+</SUP>  &rarr;  a 3-oxo-petroselinoyl-[acp] + a <i>holo</i>-[acyl-carrier protein] + CO<SUB>2</SUB>, a palmitoyl-[acp] + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a (4Z)-hexadec-4-enoyl-[acp] + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O, a petroselinoyl-[acp] + H<sub>2</sub>O  &rarr;  petroselinate + a <i>holo</i>-[acyl-carrier protein] + H<SUP>+</SUP>, a petroselinoyl-[acp] + NADP<sup>+</sup>  &larr;  a (2E,6Z)-octadeca-2,6-dienoyl-[acp] + NADPH + H<SUP>+</SUP>"
PWY-6320	phaselate biosynthesis	"4-coumarate + ATP + coenzyme A  &rarr;  4-coumaroyl-CoA + AMP + diphosphate, 4-coumaroyl-CoA + shikimate  &rarr;  <i>trans</i>-5-O-(4-coumaroyl)shikimate + coenzyme A, 5-<i>O</i>-caffeoylshikimate + coenzyme A  &rarr;  <i>trans</i>-caffeoyl-CoA + shikimate, <i>trans</i>-5-O-(4-coumaroyl)shikimate + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  5-<i>O</i>-caffeoylshikimate + NADP<sup>+</sup> + H<sub>2</sub>O, <i>trans</i>-caffeoyl-CoA + (<i>S</i>)-malate  &rarr;  phaselate + coenzyme A"
PWY-3042	phaseollin biosynthesis	"(-)-phaseollidin + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  (-)-phaseollin + NADP<sup>+</sup> + 2 H<sub>2</sub>O, (6aR,11aR)-3,9-dihydroxypterocarpan + dimethylallyl diphosphate  &rarr;  (-)-phaseollidin + diphosphate"
PWY-5770	phenazine-1-carboxylate biosynthesis	"(10aS)-10,10a-dihydrophenazine-1-carboxylate  &rarr;  5,10-dihydrophenazine-1-carboxylate, (1R)-1,4,5,10-tetrahydrophenazine-1-carboxylate + oxygen  &rarr;  (10aS)-10,10a-dihydrophenazine-1-carboxylate + hydrogen peroxide, (1R)-1,4,5,10-tetrahydrophenazine-1-carboxylate + oxygen + H<SUP>+</SUP>  &rarr;  5,10-dihydrophenazine + hydrogen peroxide + CO<SUB>2</SUB>, (1R,10aS)-1,4,10,10a-tetrahydrophenazine-1,6-dicarboxylate + oxygen  &rarr;  (5aS)-5,5a-dihydrophenazine-1,6-dicarboxylate + hydrogen peroxide, (1R,10aS)-1,4,10,10a-tetrahydrophenazine-1-carboxylate  &harr;  (1R)-1,4,5,10-tetrahydrophenazine-1-carboxylate, (1R,10aS)-1,4,10,10a-tetrahydrophenazine-1-carboxylate + oxygen  &rarr;  (10aS)-10,10a-dihydrophenazine-1-carboxylate + hydrogen peroxide, (1R,5aS,6R)-4a-hydroxy-1,4,4a,5,5a,6,9,10a-octahydrophenazine-1,6-dicarboxylate  &rarr;  (1R,6R)-1,4,5,5a,6,9-hexahydrophenazine-1,6-dicarboxylate + H<sub>2</sub>O, (1R,6R)-1,4,5,5a,6,9-hexahydrophenazine-1,6-dicarboxylate + oxygen  &rarr;  (1R,10aS)-1,4,10,10a-tetrahydrophenazine-1,6-dicarboxylate + hydrogen peroxide, (1R,6R)-1,4,5,5a,6,9-hexahydrophenazine-1,6-dicarboxylate + oxygen + H<SUP>+</SUP>  &rarr;  (1R,10aS)-1,4,10,10a-tetrahydrophenazine-1-carboxylate + hydrogen peroxide + CO<SUB>2</SUB>, (2S)-2-amino-4-deoxy-chorismate + H<sub>2</sub>O  &rarr;  (5S,6S)-6-amino-5-hydroxycyclohexa-1,3-diene-1-carboxylate + pyruvate, (5aS)-5,5a-dihydrophenazine-1,6-dicarboxylate  &harr;  5,10-dihydrophenazine-1,6-dicarboxylate, (5S,6S)-6-amino-5-hydroxycyclohexa-1,3-diene-1-carboxylate  &rarr;  (1<i>R</i>,6<i>S</i>)-6-amino-5-oxocyclohex-2-ene-1-carboxylate, 2 (1<i>R</i>,6<i>S</i>)-6-amino-5-oxocyclohex-2-ene-1-carboxylate  &rarr;  (1R,5aS,6R)-4a-hydroxy-1,4,4a,5,5a,6,9,10a-octahydrophenazine-1,6-dicarboxylate + H<sub>2</sub>O + 2 H<SUP>+</SUP>, 5,10-dihydrophenazine + oxygen  &rarr;  phenazine + hydrogen peroxide, 5,10-dihydrophenazine-1,6-dicarboxylate + oxygen  &rarr;  phenazine-1,6-dicarboxylate + hydrogen peroxide, 5,10-dihydrophenazine-1-carboxylate + oxygen  &rarr;  phenazine-1-carboxylate + hydrogen peroxide, chorismate + L-glutamine  &harr;  (2S)-2-amino-4-deoxy-chorismate + L-glutamate"
PWY-5418	phenol degradation I (aerobic)	phenol + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  catechol + NADP<sup>+</sup> + H<sub>2</sub>O
PHENOLDEG-PWY	phenol degradation II (anaerobic)	"4-hydroxybenzoate + ATP + coenzyme A  &rarr;  4-hydroxybenzoyl-CoA + AMP + diphosphate, benzoyl-CoA + an oxidized 2[4Fe-4s] ferredoxin + H<sub>2</sub>O  &larr;  4-hydroxybenzoyl-CoA + a reduced 2[4Fe-4s] ferredoxin + 2 H<SUP>+</SUP>, phenol + phosphate  &rarr;  phenyl phosphate + H<sub>2</sub>O, phenyl phosphate + CO<SUB>2</SUB> + H<sub>2</sub>O  &harr;  4-hydroxybenzoate + phosphate + H<SUP>+</SUP>"
PWY-6930	phenolic malonylglucosides biosynthesis	"1-naphthol + UDP-&alpha;-D-glucose  &rarr;  1-naphthol glucoside + UDP + H<SUP>+</SUP>, 1-naphthol glucoside + malonyl-CoA  &rarr;  1-naphthol 6'-O-malonylglucoside + coenzyme A, 2-naphthol + UDP-&alpha;-D-glucose  &rarr;  2-naphthol glucoside + UDP + H<SUP>+</SUP>, 2-naphthol glucoside + malonyl-CoA  &rarr;  2-naphthol 6'-O-malonylglucoside + coenzyme A, 4-methylumbelliferyl glucoside + malonyl-CoA  &rarr;  4-methylumbelliferone 6'-O-malonylglucoside + coenzyme A"
PWY-7742	phenolphthiocerol biosynthesis	"17-(4-hydroxyphenyl)heptadecanoyl adenylate + 3 malonyl-CoA + 2 (S)-methylmalonyl-CoA + (phenol)carboxyphthiodiolenone synthase + 5 NADPH + 9 H<SUP>+</SUP>  &rarr;  C35-phenolcarboxyphthiodiolenone A-[(phenol)carboxyphthiodiolenone synthase] + 5 CO<SUB>2</SUB> + AMP + 5 coenzyme A + 5 NADP<sup>+</sup> + 2 H<sub>2</sub>O, 17-(4-hydroxyphenyl)heptadecanoyl-[PKS15/1] + H<sub>2</sub>O  &rarr;  17-(4-hydroxyphenyl)heptadecanoate + PKS15/1 + H<SUP>+</SUP>, 19-(4-hydroxyphenyl)nonadecanoyl adenylate + 3 malonyl-CoA + 2 (S)-methylmalonyl-CoA + (phenol)carboxyphthiodiolenone synthase + 5 NADPH + 9 H<SUP>+</SUP>  &rarr;  C37-phenolcarboxyphthiodiolenone A-[(phenol)carboxyphthiodiolenone synthase] + 5 CO<SUB>2</SUB> + AMP + 5 coenzyme A + 5 NADP<sup>+</sup> + 2 H<sub>2</sub>O, 19-(4-hydroxyphenyl)nonadecanoyl-[PKS15/1] + H<sub>2</sub>O  &rarr;  19-(4-hydroxyphenyl)nonadecanoate + PKS15/1 + H<SUP>+</SUP>, 4-hydroxybenzoate + ATP + H<SUP>+</SUP>  &rarr;  4-hydroxybenzoyl-adenylate + diphosphate, 4-hydroxybenzoyl-adenylate + 8 malonyl-CoA + PKS15/1 + 16 NADPH + 23 H<SUP>+</SUP>  &rarr;  17-(4-hydroxyphenyl)heptadecanoyl-[PKS15/1] + AMP + 8 CO<SUB>2</SUB> + 8 coenzyme A + 16 NADP<sup>+</sup> + 8 H<sub>2</sub>O, 4-hydroxybenzoyl-adenylate + 9 malonyl-CoA + PKS15/1 + 18 NADPH + 26 H<SUP>+</SUP>  &rarr;  19-(4-hydroxyphenyl)nonadecanoyl-[PKS15/1] + AMP + 9 CO<SUB>2</SUB> + 9 coenzyme A + 18 NADP<sup>+</sup> + 9 H<sub>2</sub>O, <i>S</i>-adenosyl-L-methionine + C34-phenolphthiotriol A  &rarr;  C35-phenolphthiocerol A + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, <i>S</i>-adenosyl-L-methionine + C36-phenolphthiotriol A  &rarr;  C37-phenolphthiocerol A + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, ATP + 17-(4-hydroxyphenyl)heptadecanoate + H<SUP>+</SUP>  &rarr;  17-(4-hydroxyphenyl)heptadecanoyl adenylate + diphosphate, ATP + 19-(4-hydroxyphenyl)nonadecanoate + H<SUP>+</SUP>  &rarr;  19-(4-hydroxyphenyl)nonadecanoyl adenylate + diphosphate, C34-phenolphthiodiolone A + NADP<sup>+</sup>  &larr;  C34-phenolphthiodiolenone A + NADPH + H<SUP>+</SUP>, C34-phenolphthiotriol A + NADP<sup>+</sup>  &larr;  C34-phenolphthiodiolone A + NADPH + H<SUP>+</SUP>, C35-phenolcarboxyphthiodiolenone + H<SUP>+</SUP>  &rarr;  C34-phenolphthiodiolenone A + CO<SUB>2</SUB>, C35-phenolcarboxyphthiodiolenone A-[(phenol)carboxyphthiodiolenone synthase] + H<sub>2</sub>O  &rarr;  C35-phenolcarboxyphthiodiolenone + (phenol)carboxyphthiodiolenone synthase + H<SUP>+</SUP>, C36-phenolphthiodiolone A + NADP<sup>+</sup>  &larr;  C36-phenolphthiodiolenone A + NADPH + H<SUP>+</SUP>, C36-phenolphthiotriol A + NADP<sup>+</sup>  &larr;  C36-phenolphthiodiolone A + NADPH + H<SUP>+</SUP>, C37-phenolcarboxyphthiodiolenone + H<SUP>+</SUP>  &rarr;  C36-phenolphthiodiolenone A + CO<SUB>2</SUB>, C37-phenolcarboxyphthiodiolenone A-[(phenol)carboxyphthiodiolenone synthase] + H<sub>2</sub>O  &rarr;  C37-phenolcarboxyphthiodiolenone + (phenol)carboxyphthiodiolenone synthase + H<SUP>+</SUP>, chorismate  &rarr;  4-hydroxybenzoate + pyruvate"
PWY0-321	phenylacetate degradation I (aerobic)	"(3S)-hydroxyadipyl-CoA  &harr;  trans-2,3-dehydroadipyl-coA + H<sub>2</sub>O, (3S)-hydroxyadipyl-CoA + NAD<sup>+</sup>  &harr;  3-oxoadipyl-CoA + NADH + H<SUP>+</SUP>, 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA  &harr;  2-oxepin-2(3H)-ylideneacetyl-CoA, 2-oxepin-2(3H)-ylideneacetyl-CoA + H<sub>2</sub>O  &harr;  3-oxo-5,6-didehydrosuberyl-CoA semialdehyde, 3-oxo-5,6-didehydrosuberyl-CoA semialdehyde + NADP<sup>+</sup> + H<sub>2</sub>O  &rarr;  3-oxo-5,6-didehydrosuberyl-CoA + NADPH + 2 H<SUP>+</SUP>, phenylacetate + ATP + coenzyme A  &rarr;  phenylacetyl-CoA + AMP + diphosphate, phenylacetyl-CoA + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA + NADP<sup>+</sup> + H<sub>2</sub>O, succinyl-CoA + acetyl-CoA  &larr;  3-oxoadipyl-CoA + coenzyme A, trans-2,3-dehydroadipyl-coA + acetyl-CoA  &larr;  3-oxo-5,6-didehydrosuberyl-CoA + coenzyme A"
PWY-1341	phenylacetate degradation II (anaerobic)	"phenylacetate + ATP + coenzyme A  &rarr;  phenylacetyl-CoA + AMP + diphosphate, phenylacetyl-CoA + 2 a quinone + H<sub>2</sub>O  &rarr;  2 a quinol + phenylglyoxylyl-CoA, phenylglyoxylate + coenzyme A + an oxidized electron acceptor + H<SUP>+</SUP>  &harr;  benzoyl-CoA + CO<SUB>2</SUB> + a reduced electron acceptor, phenylglyoxylyl-CoA + H<sub>2</sub>O  &rarr;  phenylglyoxylate + coenzyme A + H<SUP>+</SUP>"
PWY-5751	phenylethanol biosynthesis	"2-phenylethanol + NAD<sup>+</sup>  &larr;  phenylacetaldehyde + NADH + H<SUP>+</SUP>, 2-phenylethanol + NADP<sup>+</sup>  &larr;  phenylacetaldehyde + NADPH + H<SUP>+</SUP>, 2-phenylethylamine + oxygen + H<sub>2</sub>O  &rarr;  phenylacetaldehyde + ammonium + hydrogen peroxide, L-phenylalanine + H<SUP>+</SUP>  &rarr;  2-phenylethylamine + CO<SUB>2</SUB>, L-phenylalanine + H<SUP>+</SUP> + oxygen + H<sub>2</sub>O  &rarr;  phenylacetaldehyde + ammonium + hydrogen peroxide + CO<SUB>2</SUB>"
PWY-7074	phenylethanol glycoconjugate biosynthesis	"2-phenylethanol + UDP-&alpha;-D-glucose  &rarr;  2-phenylethyl &beta;-<i>D</i>-glucopyranoside + UDP + H<SUP>+</SUP>, 2-phenylethyl &beta;-<i>D</i>-glucopyranoside + H<sub>2</sub>O  &rarr;  2-phenylethanol + D-glucopyranose"
PWY-7075	phenylethyl acetate biosynthesis	2-phenylethanol + acetyl-CoA  &rarr;  phenylethyl acetate + coenzyme A
2PHENDEG-PWY	phenylethylamine degradation I	"2-phenylethylamine + oxygen + H<sub>2</sub>O  &rarr;  phenylacetaldehyde + ammonium + hydrogen peroxide, phenylacetaldehyde + NAD<sup>+</sup> + H<sub>2</sub>O  &harr;  phenylacetate + NADH + 2 H<SUP>+</SUP>"
PWY-6534	phenylethylamine degradation II	"2-phenylethylamine + an oxidized electron acceptor + H<sub>2</sub>O  &rarr;  phenylacetaldehyde + ammonium + a reduced electron acceptor, phenylacetaldehyde + NAD<sup>+</sup> + H<sub>2</sub>O  &harr;  phenylacetate + NADH + 2 H<SUP>+</SUP>"
P641-PWY	phenylmercury acetate degradation	"Hg<sup>0</sup> + NADP<sup>+</sup> + H<SUP>+</SUP>  &larr;  Hg<SUP>2+</SUP> + NADPH, mercuriphenyl acetate + H<SUP>+</SUP>  &rarr;  Hg<SUP>2+</SUP> + benzene + acetate"
PWY-6438	phenylphenalenone biosynthesis	"(1E,6E)-1-(4-hydroxyphenyl)-7-phenylhepta-1,6-diene-3,5-dione + 2 a reduced electron acceptor  &rarr;  (4E,6E)-1-(4-hydroxyphenyl)-7-phenylhepta-4,6-dien-3-one + 2 an oxidized electron acceptor + H<sub>2</sub>O, (4E,6E)-1-(4-hydroxyphenyl)-7-phenylhepta-4,6-dien-3-one  &rarr;  1-phenyl-7-(3,4-dihydroxyphenyl)-hepta-1,3-dien-5-one, (<i>E</i>)-cinnamoyl-CoA + 4-coumaroyl-diketide + H<SUP>+</SUP>  &rarr;  (1E,6E)-1-(4-hydroxyphenyl)-7-phenylhepta-1,6-diene-3,5-dione + CO<SUB>2</SUB> + coenzyme A, 1-phenyl-7-(3,4-dihydroxyphenyl)-hepta-1,3-dien-5-one  &rarr;  lachnanthocarpone, 4-coumaroyl-CoA + malonyl-CoA + H<SUP>+</SUP>  &rarr;  4-coumaroylacetyl-CoA + CO<SUB>2</SUB> + coenzyme A, 4-coumaroylacetyl-CoA  &rarr;  4-coumaroyl-diketide + coenzyme A, anigorufone  &rarr;  methoxyanigorufone, lachnanthocarpone  &rarr;  anigorufone"
PWY-361	phenylpropanoid biosynthesis	"4-coumarate + ATP + coenzyme A  &rarr;  4-coumaroyl-CoA + AMP + diphosphate, 4-coumaroyl-CoA + L-quinate  &rarr;  <i>trans</i>-5-<i>O</i>-(4-coumaroyl)-D-quinate + coenzyme A, 4-coumaroyl-CoA + NADPH + H<SUP>+</SUP>  &rarr;  4-coumaraldehyde + coenzyme A + NADP<sup>+</sup>, 4-coumaroyl-CoA + shikimate  &rarr;  <i>trans</i>-5-O-(4-coumaroyl)shikimate + coenzyme A, 4-coumaryl alcohol + NADP<sup>+</sup>  &larr;  4-coumaraldehyde + NADPH + H<SUP>+</SUP>, 5-<i>O</i>-caffeoylshikimate + coenzyme A  &rarr;  <i>trans</i>-caffeoyl-CoA + shikimate, 5-hydroxy-coniferaldehyde + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + sinapaldehyde + H<SUP>+</SUP>, <i>trans</i>-5-<i>O</i>-(4-coumaroyl)-D-quinate + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  <i>trans</i>-5-O-caffeoyl-D-quinate + NADP<sup>+</sup> + H<sub>2</sub>O, <i>trans</i>-5-O-(4-coumaroyl)shikimate + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  5-<i>O</i>-caffeoylshikimate + NADP<sup>+</sup> + H<sub>2</sub>O, <i>trans</i>-5-O-caffeoyl-D-quinate + coenzyme A  &harr;  <i>trans</i>-caffeoyl-CoA + L-quinate, <i>trans</i>-caffeoyl-CoA + <i>S</i>-adenosyl-L-methionine  &rarr;  feruloyl-CoA + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, coniferaldehyde + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  5-hydroxy-coniferaldehyde + NADP<sup>+</sup> + H<sub>2</sub>O, coniferyl alcohol + NADP<sup>+</sup>  &larr;  coniferaldehyde + NADPH + H<SUP>+</SUP>, feruloyl-CoA + NADPH + H<SUP>+</SUP>  &rarr;  coniferaldehyde + coenzyme A + NADP<sup>+</sup>, sinapyl alcohol + NADP<sup>+</sup>  &larr;  sinapaldehyde + NADPH + H<SUP>+</SUP>"
PWY1F-467	"phenylpropanoid biosynthesis, initial reactions"	"<i>trans</i>-cinnamate + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  4-coumarate + NADP<sup>+</sup> + H<sub>2</sub>O, L-phenylalanine  &rarr;  <i>trans</i>-cinnamate + ammonium"
PWY-7498	phenylpropanoids methylation (ice plant)	"1-<i>O</i>-caffeoyl-&beta;-<i>D</i>-glucose + <i>S</i>-adenosyl-L-methionine  &rarr;  1-<i>O</i>-feruloyl-&beta;-<i>D</i>-glucose + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, 3,3',4',5,7-pentahydroxy-8-methoxyflavone + <i>S</i>-adenosyl-L-methionine  &rarr;  gossypetin 3',8-dimethyl ether + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, <i>trans</i>-caffeate + <i>S</i>-adenosyl-L-methionine  &rarr;  ferulate + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, <i>trans</i>-caffeoyl-CoA + <i>S</i>-adenosyl-L-methionine  &rarr;  feruloyl-CoA + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, gossypetin + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + 3,3',4',5,7-pentahydroxy-8-methoxyflavone + H<SUP>+</SUP>, laricitrin + <i>S</i>-adenosyl-L-methionine  &rarr;  syringetin + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, myricetin + <i>S</i>-adenosyl-L-methionine  &rarr;  laricitrin + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, patuletin + <i>S</i>-adenosyl-L-methionine  &rarr;  quercetagetin 3',6-dimethyl ether + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, quercetagetin + <i>S</i>-adenosyl-L-methionine  &rarr;  patuletin + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, quercetin + <i>S</i>-adenosyl-L-methionine  &rarr;  isorhamnetin + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>"
PWY-6515	phloridzin biosynthesis	"4-dihydrocoumaroyl-CoA + 3 malonyl-CoA + 3 H<SUP>+</SUP>  &rarr;  phloretin + 3 CO<SUB>2</SUB> + 4 coenzyme A, 4-dihydrocoumaroyl-CoA + NADP<sup>+</sup>  &larr;  4-coumaroyl-CoA + NADPH + H<SUP>+</SUP>, UDP-&alpha;-D-glucose + phloretin  &rarr;  phlorizin + UDP"
PWY-7769	phosalacine biosynthesis	"2-(hydroxyphosphonoylmethyl)malate  &rarr;  3-(hydroxyphosphonoylmethyl)malate, 2-hydroxyethylphosphonate + NAD<sup>+</sup>  &harr;  phosphonoacetaldehyde + NADH + H<SUP>+</SUP>, 2-hydroxyethylphosphonate + oxygen  &rarr;  hydroxymethylphosphonate + formate + H<SUP>+</SUP>, 2-phosphono-formylglycerate  &rarr;  carboxyphosphonoenolpyruvate + H<sub>2</sub>O, 3-(hydroxyphosphinoyl)pyruvate + acetyl-CoA + H<sub>2</sub>O  &rarr;  2-(hydroxyphosphonoylmethyl)malate + coenzyme A + H<SUP>+</SUP>, 3-(hydroxyphosphonoylmethyl)malate + an oxidized electron acceptor + H<SUP>+</SUP>  &rarr;  deamino &alpha;-keto demethylphosphinothricin + CO<SUB>2</SUB> + a reduced electron acceptor, 3-phosphonopyruvate + H<SUP>+</SUP>  &rarr;  phosphonoacetaldehyde + CO<SUB>2</SUB>, <i>N</i>-acetyldemethyl-L-phosphinothricin + ATP + H<SUP>+</SUP>  &rarr;  <i>N</i>-acetyldemethylphosphinothricin adenylate + diphosphate, <i>N</i>-acetyldemethylphosphinothricin adenylate + a PhsA non-ribosomal peptide synthase  &rarr;  <i>N</i>-acetyldemethylphosphinothricinyl-[PhsA non-ribosomal peptide synthase] + AMP + H<SUP>+</SUP>, <i>N</i>-acetyldemethylphosphinothricinyl-L-alanyl-L-leucyl-[PhsC non-ribosomal peptide synthase] + H<sub>2</sub>O  &rarr;  <i>N</i>-acetyldemethylphosphinothricyl-L-alanyl-L-leucine + a PhsC non-ribosomal peptide synthase + H<SUP>+</SUP>, <i>N</i>-acetyldemethylphosphinothricinyl-L-alanyl-[PhsB non-ribosomal peptide synthase] + L-leucine + a PhsC non-ribosomal peptide synthase + ATP  &rarr;  <i>N</i>-acetyldemethylphosphinothricinyl-L-alanyl-L-leucyl-[PhsC non-ribosomal peptide synthase] + AMP + a PhsB non-ribosomal peptide synthase + diphosphate + H<SUP>+</SUP>, <i>N</i>-acetyldemethylphosphinothricinyl-[PhsA non-ribosomal peptide synthase] + L-alanyl-[PhsB non-ribosomal peptide synthase]  &rarr;  <i>N</i>-acetyldemethylphosphinothricinyl-L-alanyl-[PhsB non-ribosomal peptide synthase] + a PhsA non-ribosomal peptide synthase + H<SUP>+</SUP>, <i>N</i>-acetyldemethylphosphinothricyl-L-alanyl-L-leucine + 2 <i>S</i>-adenosyl-L-methionine + a reduced electron acceptor  &rarr;  <i>N</i>-acetylphosphinothricyl-L-alanyl-L-leucine + 5'-deoxyadenosine + L-methionine + <i>S</i>-adenosyl-L-homocysteine + an oxidized electron acceptor + 2 H<SUP>+</SUP>, <i>N</i>-acetylphosphinothricyl-L-alanyl-L-leucine + H<sub>2</sub>O  &rarr;  phosalacine + acetate, carboxyphosphinopyruvate + H<SUP>+</SUP>  &rarr;  3-(hydroxyphosphinoyl)pyruvate + CO<SUB>2</SUB>, carboxyphosphonoenolpyruvate  &rarr;  carboxyphosphinopyruvate, CMP-5'-phosphonoformate + 3-phospho-D-glycerate + H<sub>2</sub>O  &rarr;  2-phosphono-formylglycerate + CMP + phosphate + H<SUP>+</SUP>, deamino &alpha;-keto demethylphosphinothricin + an aminated amino group donor  &harr;  demethyl-L-phosphinothricin + a deaminated amino group donor, demethyl-L-phosphinothricin + acetyl-CoA  &rarr;  <i>N</i>-acetyldemethyl-L-phosphinothricin + coenzyme A + H<SUP>+</SUP>, hydroxymethylphosphonate + NADP<sup>+</sup>  &rarr;  phosphonoformaldehyde + NADPH + 2 H<SUP>+</SUP>, L-alanine + ATP + H<SUP>+</SUP>  &rarr;  L-alanyl-adenylate + diphosphate, L-alanyl-adenylate + a PhsB non-ribosomal peptide synthase  &rarr;  L-alanyl-[PhsB non-ribosomal peptide synthase] + AMP + H<SUP>+</SUP>, phospho<i>enol</i>pyruvate + H<SUP>+</SUP>  &harr;  3-phosphonopyruvate, phosphonoformaldehyde + NADP<sup>+</sup> + H<sub>2</sub>O  &rarr;  phosphonoformate + NADPH + H<SUP>+</SUP>, phosphonoformate + CTP  &rarr;  CMP-5'-phosphonoformate + diphosphate"
PWY-6348	phosphate acquisition	a phosphate monoester + H<sub>2</sub>O  &rarr;  an alcohol + phosphate
PWY-7411	phosphatidate biosynthesis (yeast)	"1-oleyl-2-lyso-phosphatidate + NADP<sup>+</sup>  &larr;  1-oleoyl-2-lyso-glycerone phosphate + NADPH + H<SUP>+</SUP>, <i>sn</i>-glycerol 3-phosphate + NAD<sup>+</sup>  &larr;  glycerone phosphate + NADH + H<SUP>+</SUP>, <i>sn</i>-glycerol 3-phosphate + oleoyl-CoA  &rarr;  1-oleyl-2-lyso-phosphatidate + coenzyme A, glycerone phosphate + oleoyl-CoA  &rarr;  1-oleoyl-2-lyso-glycerone phosphate + coenzyme A, oleoyl-CoA + 1-oleyl-2-lyso-phosphatidate  &rarr;  dioleoyl phosphatidate + coenzyme A"
